created,text
2021-12-02 10:30:28,"RT @BBCWorld: The remarkable moment an imam continues to pray as earthquake rocks Bali mosque

(Tap your screen for best view on mobile)

h…"
2021-12-02 10:30:11,"Top ladder 99 Boss (tag: #PPV2JUUGU) has pushed 389 trophies [Archer Queen,Fire Spirit,Royal Hogs,Skeletons,Goblin… https://t.co/IFoWG1MXdD"
2021-12-02 10:30:06,"0.84 magnitude earthquake occurred at 50005 Bradford Rd, Aguanga, CA 92536-9655, United States on 2021-12-02 10:22:… https://t.co/PGtsa4Pahf"
2021-12-02 10:29:50,"0.80 magnitude earthquake occurred at Esmeralda, NV, United States on 2021-12-02 10:23:31 UTC
Map:… https://t.co/OWJvnJQPKM"
2021-12-02 10:29:43,"@no_earthquake I respect Fried for running so far and so long with one idea of ""good art is when it's like a  paint… https://t.co/5R51ewAGFO"
2021-12-02 10:27:58,"USGS reports a M0.8 earthquake, 27 km SSE of Mina, Nevada on 12/2/21 @ 10:23:31 UTC https://t.co/vE2sIJHkp6 #earthquake"
2021-12-02 10:27:55,"RT @HailemariamAbe4: Dearest @TamagneB
You can fool yourself but what I have seen is an earthquake! Saw video of ur call to arms for z comm…"
2021-12-02 10:27:19,"RT @primrose_jyh: #JAEHYUN 
- Beautiful (NCT)
- Earthquake (Unit Track NCT 127)
- Round&amp;Round
- Vroom

#재현 #NCT127 https://t.co/9jW8Jn43bC"
2021-12-02 10:27:16,"A farmhand was beaten. News was that an earthquake had struck Zürich, and this was seen as a sign of bad times."
2021-12-02 10:26:27,"@call_me_tomasso Those coffee makers are designed in the earthquake prone part of Italy.
That's  not luck, it's design..."
2021-12-02 10:25:58,"USGS reports a M1 earthquake, 10km NE of Aguanga, CA on 12/2/21 @ 10:22:59 UTC https://t.co/hxeGhBiMbJ #earthquake"
2021-12-02 10:25:18,"RT @LiuYongfu6: In 1906, a post-Earthquake crime wave swept San Francisco. Japanese businesses were targeted for looting. Japanese were att…"
2021-12-02 10:24:48,"RT @everyEarthquake: USGS reports a M0.6 earthquake, 5 km NNW of Walker Lake, Nevada on 12/2/21 @ 8:52:28 UTC https://t.co/Dx89sxQuJZ #eart…"
2021-12-02 10:24:31,RT @efadi_LP: [20:42h] There is still very liquid  lava pouring out of several chimneys an the northern flank. Earthquake series continues…
2021-12-02 10:24:22,"I agree with this connection to main elements. we got Fire (Fireworks), Water (Deja Vu), and now Wind (Turbulence).… https://t.co/5J539bRkLx"
2021-12-02 10:24:15,"RT @QuakesToday: 2.0 magnitude #earthquake. 119 km WNW of Yakutat, Alaska https://t.co/pkHheTNzGG"
2021-12-02 10:23:48,"Quake info: Minor mag. 0.9 earthquake - 14km N of Ocotillo, CA, on Thursday, Dec 2, 2021 2:08 am (GMT -8) - Volcano… https://t.co/6kxTdXqAvj"
2021-12-02 10:23:17,was that an earthquake or did i shake ass in bed again????
2021-12-02 10:23:08,EARTHQUAKE 👀?
2021-12-02 10:22:19,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:21:48,"@BackpackerFI Wow, earthquake in Taiwan. I was there 150 km away when it happened. Just a few buildings affected"
2021-12-02 10:21:34,thinking about the fact that I once slept through an earthquake lol
2021-12-02 10:21:29,"Bird name: Samuel
Primary color: Big dip o’ruby
Ability: can create an earthquake"
2021-12-02 10:21:27,"RT @QuakesToday: 2.0 magnitude #earthquake. 119 km WNW of Yakutat, Alaska https://t.co/pkHheTNzGG"
2021-12-02 10:21:11,"RT @QuakesToday: 1.7 magnitude #earthquake. 47 km from #Y, AK, United States https://t.co/TO6hVUY3TV"
2021-12-02 10:21:01,"RT @QuakesToday: 2.6 magnitude #earthquake. 23 km from #Waimea, HI, United States https://t.co/N4cwLS7rGD"
2021-12-02 10:20:56,"RT @QuakesToday: 1.5 magnitude #earthquake. 16 km from Morgan Hill, #CA, #UnitedStates https://t.co/5kkwRiG0W1"
2021-12-02 10:20:38,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:20:37,"Earthquake ML. 1.6 21/12/02 09.27
Gmt.42.9858 12.9448 dpt 7.7km.
Near city Serravalle di Chienti.
Data from SURVEY-… https://t.co/JN3QxgzGJB"
2021-12-02 10:20:33,"Earthquake ML. 1.6 21/12/02 09.23
Gmt.44.7243 7.6568 dpt 25.5km.
Near city Cavallerleone.
Data from SURVEY-INGV.
(D… https://t.co/LH5d0yV2XT"
2021-12-02 10:20:29,"Earthquake ML. 2.2 21/12/02 09.15
Gmt.38.1408 15.2377 dpt 10.0km.
Near city Barcellona Pozzo di Gotto.
Data from SU… https://t.co/fvaY3ADfCS"
2021-12-02 10:19:45,RT @nicolibbybot: She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 10:19:31,"RT @primrose_jyh: #JAEHYUN 
- Beautiful (NCT)
- Earthquake (Unit Track NCT 127)
- Round&amp;Round
- Vroom

#재현 #NCT127 https://t.co/9jW8Jn43bC"
2021-12-02 10:18:38,"RT @RLacassin: Today, 2 pm, Solène Antoine will defend her PhD @IPGP_officiel 
""Application of high-res optical image correlation to resolv…"
2021-12-02 10:18:23,"Part of her was backing away from this scene, sick and moaning, wanting to shut her eyes. But that other Beverly fe… https://t.co/Y1qkYtx4F7"
2021-12-02 10:17:44,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:17:22,"🤗🤗Dr. Francesca Bozzoni and Professor Claudia Meisina @unipv are currently editing a new Special Issue ""Assessment… https://t.co/BtlF0iP1ZC"
2021-12-02 10:15:22,"1.90 magnitude earthquake occurred at Hawaii, HI, United States on 2021-12-02 09:55:54 UTC
Map:… https://t.co/tFaENLsoWV"
2021-12-02 10:15:17,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 10:15:06,"2.00 magnitude earthquake occurred at Valdez-Cordova, AK, United States on 2021-12-02 09:58:55 UTC
Map:… https://t.co/i2pWJ2ppsh"
2021-12-02 10:14:50,"0.87 magnitude earthquake occurred at Imperial, CA, United States on 2021-12-02 10:08:26 UTC
Map:… https://t.co/5qS9K4lKEm"
2021-12-02 10:14:39,@yoojisjoys Earthquake
2021-12-02 10:14:01,"RT @BushcraftBearLP: And another earthquake! So many, it is unbelievable."
2021-12-02 10:13:16,"I got a few.

Earthquake 
Cannon
Back on my grizzy 
Oh let’s do it 
La la la (mixtape not carter 3)
Dick Pleaser https://t.co/40spJq2mZX"
2021-12-02 10:11:58,"USGS reports a M0.98 earthquake, 14km N of Ocotillo, CA on 12/2/21 @ 10:08:26 UTC https://t.co/p2ItbwymAZ #earthquake"
2021-12-02 10:10:50,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:10:01,RT @DrDawnAllenOVA: More stunning earthquake proof designs from year 8 geographers @VictoryAcad @GeogJosh https://t.co/ts5GBMCEyC
2021-12-02 10:09:59,they’re mostly abstract concepts &amp; some foods
2021-12-02 10:09:50,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō at a depth of 10km…"
2021-12-02 10:09:28,More stunning earthquake proof designs from year 8 geographers @VictoryAcad @GeogJosh https://t.co/ts5GBMCEyC
2021-12-02 10:09:13,"RT @QuakesToday: 4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 10:08:32,3.4M earthquake hits Manipur https://t.co/9Iu44Iha1M
2021-12-02 10:08:02,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:07:38,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 10:07:23,i have no enemies but i absolutely have foes
2021-12-02 10:07:18,"@taarapampam FR MY MOM THOUGHT IT WAS AN EARTHQUAKE,, i think there's some kinda machine / plumbing thingie under t… https://t.co/7uPJPLNY1Y"
2021-12-02 10:07:16,"All you had to do was click Earthquake, and yet you had to go for the Super Effective, you silly goose. You doofus. You pretty pretty lady."
2021-12-02 10:06:21,"college hell week is like an earthquake.

a destructive force that comes all of a sudden."
2021-12-02 10:05:56,"RT @MBUDDMA: Divine signs,proofs of truthfulness of Promised Messiah

Great Earthquake.
Great War
https://t.co/9U8hEvtLMI
Plague
https://t.…"
2021-12-02 10:05:44,"@Charlie92595217 @baksh2020 @_SocialEntropy_ @zerohedge Also the poles could flip, a supervolcano could errupt, an… https://t.co/1DjkAruQD5"
2021-12-02 10:03:14,RT @ffxfirerescue: Assistant Chief Joe Knerr shares his experiences from 10 years ago responding to #earthquake in #Haiti as a member of @V…
2021-12-02 10:03:06,"@TotalMexico @Si_1701 @TheRecordOn But for the true context you had to hear it in the '60s.
The whole era was amazi… https://t.co/zqVXj0hT2u"
2021-12-02 10:03:02,"A M2.0 earthquake has been reported by the USGS for 36 km NNE of Valdez, Alaska. Link: https://t.co/QwZxpTNG9f"
2021-12-02 10:02:59,"USGS reports a M2 earthquake, 36 km NNE of Valdez, Alaska on 12/2/21 @ 9:58:55 UTC https://t.co/OHynkOnilc #earthquake"
2021-12-02 10:02:02,"10:02 Last UK Earthquake Wed, 24 Nov 2021 18:18:14 ; Location: SOUTHERN NORTH SEA ; Lat/long: 53.154,0.827 ;  Magnitude:  1.6"
2021-12-02 10:01:52,"RT @hourlyyu: There was earthquake last night &amp; I thought it was a dream . OMG it’s real 😌! 😙🥺😍☀️😘💙💙
#楊宇騰YU #杨宇腾 #YU #第二名的逆襲  
#Yangyuteng…"
2021-12-02 10:01:40,@EqualParallel are you scared of… contemplating??
2021-12-02 10:01:02,"Following a 8.1 earthquake in Gizo (Solomon Islands) in 2007, an earthquake monitoring system was deployed to provi… https://t.co/TgBcZhjSLI"
2021-12-02 10:01:01,"NEW FULL-TEXT: ""A new framework to estimate the probability of fire following earthquake"" by Marasco et al. https://t.co/l8ly0Ez2Hh"
2021-12-02 10:00:46,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 10:00:41,@AmbLiuXiaoMing Well they dont slaughter &amp; eat dogs or oppress their people. And every time you have a devastating… https://t.co/t9zxiaSXgI
2021-12-02 10:00:04,"1.9 magnitude #earthquake. 3 km from #Pāhala, HI, United States https://t.co/wUnR1befwb"
2021-12-02 09:59:50,"1.40 magnitude earthquake occurred at Matanuska-Susitna, AK, United States on 2021-12-02 09:47:56 UTC
Map:… https://t.co/tHf9FZn9ow"
2021-12-02 09:59:21,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:58:58,"USGS reports a M0.66 earthquake, 4 km ESE of Unalaska, Alaska on 12/1/21 @ 16:06:49 UTC https://t.co/OSy4Z6oaBX #earthquake"
2021-12-02 09:58:10,"Quake info: Light mag. 3.5 earthquake - South Pacific Ocean, 77 km southwest of Ovalle, Provincia de Limari, Coquim… https://t.co/929gI1zLCB"
2021-12-02 09:55:31,8.4 dangerous magnitude hits canneto Italy's footage | Itly Earthquake T... https://t.co/U19gidEiQz via @YouTube
2021-12-02 09:55:31,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 09:55:30,Is there like a little earthquake always happening bc whenever I just stop moving &amp; feel the ground it's always sha… https://t.co/8LWIP01WeH
2021-12-02 09:55:27,"Dialga died twice due to Leech Seed, so on my 3rd attempt I hit it with an Earthquake once, putting it into red, ho… https://t.co/UwONf5Z4Yf"
2021-12-02 09:55:24,"@no_earthquake Oh no, not Fried"
2021-12-02 09:55:22,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:54:51,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 09:54:22,RT @DianaContrerasM: Earthquake reconnaissance data sources: A literature review https://t.co/PHdYJaqfbO https://t.co/s0IUpks6t9
2021-12-02 09:53:59,RT @MussartAhmadzeb: 30th Nov 2015 @umiangul donated his house to Swat UNI till the UNI campus is made university temporarily building was…
2021-12-02 09:53:57,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 09:53:16,"@Pastore1314 Man always shaking shaking shaking , this is earthquake now"
2021-12-02 09:51:58,"USGS reports a M1.4 earthquake, 37 km NNW of Sutton-Alpine, Alaska on 12/2/21 @ 9:47:56 UTC https://t.co/UdEGFElKvt #earthquake"
2021-12-02 09:51:55,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō at a depth of 10km…"
2021-12-02 09:50:47,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 09:48:58,"USGS reports a M0.4 earthquake, 9 km ENE of Dutch Harbor, Alaska on 12/1/21 @ 15:56:49 UTC https://t.co/q3tZuEn9mK #earthquake"
2021-12-02 09:48:53,"RT @jenbiverse: สรุปเมมเบอร์เพลงในอัลบั้ม Universe 🪐✨

🎧 Universe
🎧 Beautiful
🎧 Earthquake
🎧 Dreaming
🎧 Miracle
🎧 New Axis
🎧 Birthday Party…"
2021-12-02 09:48:24,"I can’t tell if that was an earthquake, or if you just seriously rocked my world. 😍😍🔥🔥❤❤❤ https://t.co/eGDBFuXUG2"
2021-12-02 09:48:04,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 09:47:49,#QandA Tame and Higgins have caused a political earthquake  - still shaking Canberra
2021-12-02 09:47:43,RT @nicolibbybot: She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 09:47:43,"RT @SM_NCT_BACKUP: [INFO] 211122 #NCT ‘Universe’ Tracklist: (1)

1. New Axis - NCT U
2. Universe (Let’s Play Ball) - NCT U (Main Title Trac…"
2021-12-02 09:47:04,"phivolcs_dost: #EarthquakePH #EarthquakeNegrosOriental
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 05:… https://t.co/rgfgjHjSAo"
2021-12-02 09:46:42,RT @EMSC: #Earthquake (#sismo) M2.6 strikes 30 km W of #Rivas (#Nicaragua) 6 min ago. More info: https://t.co/pCubX0qHkD
2021-12-02 09:46:37,"RT @38RACHA: i don’t wanna sound rude but stay y’all need to create a shit load of mama accounts and vote like crazy idc, we need to give s…"
2021-12-02 09:46:36,"🌒 #地震! #Earthquake! 4.5 M, 09:44 UTC Near East Coast Of Honshu, Japan (35.1, 141.8), ↓10 km felt to 100 km - intens… https://t.co/8o2bSEoJlk"
2021-12-02 09:46:36,RT @EMSC: #Earthquake (#sismo) M2.6 strikes 23 km S of #Waimea (#Hawaii) 4 min ago. More info: https://t.co/AYP4EUuwJu
2021-12-02 09:45:55,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō. The est. maximum…"
2021-12-02 09:45:48,"RT @EN_NERV: Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō at a depth of 10km…"
2021-12-02 09:45:38,"2.63 magnitude earthquake occurred at Hawaii, HI, United States on 2021-12-02 09:29:20 UTC
Map:… https://t.co/pLWEfBNTh7"
2021-12-02 09:45:33,[🚨] Earthquake Final Data: A magnitude 4.5 #地震 (#earthquake) with an Shindo Intensity of 2 has occured 関東東方沖 (Kanto… https://t.co/4fB1EaV7LU
2021-12-02 09:45:29,"[EEW]:
2021/12/02 18:44:27
Magnitude: 4.5 
Max. Intensity: 2 
Epicenter: Off the east coast of Kanto 
Depth: 10… https://t.co/ewCXOrEPlE"
2021-12-02 09:45:28,"Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō at a de… https://t.co/Zy5kFlpQxv"
2021-12-02 09:45:22,"1.80 magnitude earthquake occurred at Matanuska-Susitna, AK, United States on 2021-12-02 09:31:49 UTC
Map:… https://t.co/CzCqouJNn9"
2021-12-02 09:45:09,"Earthquake Flash Report – 12/2
At around 6:44pm, a magnitude 4.5 earthquake occurred offshore Eastern Kantō. The es… https://t.co/NxtixSW55M"
2021-12-02 09:45:06,"1.50 magnitude earthquake occurred at Santa Clara, CA, United States on 2021-12-02 09:34:17 UTC
Map:… https://t.co/a6FNJtoCKl"
2021-12-02 09:45:02,"❗ 地震 警報 / EARTHQUAKE WARNING for Near East Coast Of Honshu, Japan (just felt near #Hasaki?) — Follow for updates (https://t.co/2G9YoTBtch)"
2021-12-02 09:45:01,[🚨 EARLY WARNING] Earthquake Detected: A estimated magnitude 4.3 #地震 (#earthquake) with an estimated Shindo Intensi… https://t.co/IIT0IuNsIF
2021-12-02 09:44:50,"2.00 magnitude earthquake occurred at Yakutat, AK, United States on 2021-12-02 09:37:14 UTC
Map:… https://t.co/H2Nh9sZ65L"
2021-12-02 09:44:48,"RT @everyEarthquake: USGS reports a M2 earthquake, 119 km WNW of Yakutat, Alaska on 12/2/21 @ 9:37:14 UTC https://t.co/K93FjyPrri #earthqua…"
2021-12-02 09:44:29,RT @SirDalamadur: Ceadeus fans when they feel a 7.8 earthquake https://t.co/nvTN6x0n1w
2021-12-02 09:43:58,RT @efadi_LP: [20:42h] There is still very liquid  lava pouring out of several chimneys an the northern flank. Earthquake series continues…
2021-12-02 09:43:42,"RT @direlog: video collage of me being captured by forest rangers, urban animal patrol, vatican demon squad etc. in every clip my little le…"
2021-12-02 09:43:24,@nina_pascu @ange_temgoua @elonmusk Notifications rock. There is at least one case of an earthquake being posted on… https://t.co/IVedZtZ3D1
2021-12-02 09:43:11,#Earthquake (#potres) M1.4 strikes 19 km N of #Rijeka (#Croatia) 3 min ago. More info: https://t.co/GuJmXBexkz
2021-12-02 09:43:06,RT @nicolibbybot: She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 09:42:32,@falselogic @gogglebobblog @SuperCooltendo I dropped my key and caused an earthquake.
2021-12-02 09:42:28,"RT @j1_quake: [EEW]:
2021/12/02 18:40:40
Magnitude: 4.4 
Max. Intensity: 2 
Epicenter: Off the east coast of Chiba 
Depth: 10 
https://t.co…"
2021-12-02 09:41:58,"USGS reports a M2 earthquake, 119 km WNW of Yakutat, Alaska on 12/2/21 @ 9:37:14 UTC https://t.co/K93FjyPrri #earthquake"
2021-12-02 09:41:50,"#Earthquake M3.4 CANARY ISLANDS, SPAIN REGION 2mins ago  2 Dec 09:39 UTC - report/info: 
https://t.co/khX4anYMWA"
2021-12-02 09:41:45,RT @nicolibbybot: She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 09:41:31,[🚨] Earthquake Final Data: A magnitude 4.4 #地震 (#earthquake) with an Shindo Intensity of 2 has occured 千葉県東方沖 (East… https://t.co/d7CeOATWJl
2021-12-02 09:41:28,"[EEW]:
2021/12/02 18:40:40
Magnitude: 4.4 
Max. Intensity: 2 
Epicenter: Off the east coast of Chiba 
Depth: 10… https://t.co/os0hhkmijC"
2021-12-02 09:41:10,[🚨 EARLY WARNING] Earthquake Detected: A estimated magnitude 4.1 #地震 (#earthquake) with an estimated Shindo Intensi… https://t.co/cQPtIu5tte
2021-12-02 09:41:03,"A M2.0 earthquake has been reported by the USGS for 119 km WNW of Yakutat, Alaska. Link: https://t.co/Ml7EEfUNN6"
2021-12-02 09:40:43,"RT @jakeadelstein: Well, apparently earthquakes are still allowed to come to Japan. 
Did someone forget to quarantine this one? 
Bad earthq…"
2021-12-02 09:40:31,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:40:25,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:40:11,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:40:04,"2.0 magnitude #earthquake. 119 km WNW of Yakutat, Alaska https://t.co/pkHheTNzGG"
2021-12-02 09:40:02,RT @ArtValley818_: This looks fun 🤣 https://t.co/YEtKJi4vyZ
2021-12-02 09:39:43,She rolled her eyes. “I know the difference between an earthquake and a Varona tantrum.”
2021-12-02 09:39:29,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:39:06,@BushcraftBearLP All earthquake reporting sites returned after a 14 hour being off air
2021-12-02 09:38:47,RT @EarthUncutTV: Sweet @raspishake traces from the #earthquake which rattled the whole of Kanto urban areas last night. Initial thump &amp; no…
2021-12-02 09:38:46,"Got the neighbors yellin' ""Earthquake!"" 
4.5 when I make the bed shake"
2021-12-02 09:38:30,"RT @everyEarthquake: USGS reports a M2.63 earthquake, 22 km SSE of Waimea, Hawaii on 12/2/21 @ 9:29:20 UTC https://t.co/lKB52EKUpS #earthqu…"
2021-12-02 09:38:27,"RT @everyEarthquake: USGS reports a M1.7 earthquake, 46 km NE of Susitna North, Alaska on 12/2/21 @ 9:31:49 UTC https://t.co/4YzMYQbD3Z #ea…"
2021-12-02 09:37:54,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 09:37:37,We are making an earthquake proof bridge with limited materials in teams. https://t.co/PkQEzJR3hW
2021-12-02 09:37:28,RT @efadi_LP: [09:12h] Earthquake series continues in upper chamber but less activity with 20 quakes so far. Max 4.2 in 11km depth polyeste…
2021-12-02 09:37:13,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:37:04,"1.5 magnitude #earthquake. 16 km from Morgan Hill, #CA, #UnitedStates https://t.co/5kkwRiG0W1"
2021-12-02 09:37:04,"1.5 magnitude #earthquake. 10 mi from Morgan Hill, CA, #UnitedStates https://t.co/0MssqoLN5r"
2021-12-02 09:36:59,"USGS reports a M1.5 earthquake, 16km N of Morgan Hill, CA on 12/2/21 @ 9:34:17 UTC https://t.co/As39BGhADs #earthquake"
2021-12-02 09:36:41,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:36:13,@gpdkaluma @RailaOdinga @TheODMparty @AzimioUmoja It will be earthquake if he declares Madvd tosha
2021-12-02 09:36:06,RT @RapidQuakeAlert: [🚨] Earthquake Final Data: A magnitude 4.5 #地震 (#earthquake) with an Shindo Intensity of 2 has occured 福島県沖 (Fukushima…
2021-12-02 09:36:02,"A 1.5 magnitude earthquake occurred 9.94mi N of Morgan Hill, CA. Details: https://t.co/6waNbKvFiz Map: https://t.co/OOa0ObFP3C"
2021-12-02 09:35:58,"USGS reports a M1.7 earthquake, 46 km NE of Susitna North, Alaska on 12/2/21 @ 9:31:49 UTC https://t.co/4YzMYQbD3Z #earthquake"
2021-12-02 09:35:51,#Earthquake M3.1 strikes 32 km NE of #Karamea (New Zealand) 25 min ago. More info: https://t.co/GW0Ugh15L3
2021-12-02 09:35:49,"#Earthquake M3.4 CANARY ISLANDS, SPAIN REGION 3mins ago  2 Dec 09:32 UTC - report/info: 
https://t.co/4cICv5bRA7"
2021-12-02 09:35:48,"This vid of Aso shrine is lovely. 

Severely damaged by an earthquake in 2016, the shrine has finally been rebuilt… https://t.co/HOiillMt7I"
2021-12-02 09:35:44,"@smithnya @ThisPlaceAgain Across 6 centuries, more wars when women / Queens ruled. Think about it."
2021-12-02 09:35:04,"1.7 magnitude #earthquake. 47 km from #Y, AK, United States https://t.co/TO6hVUY3TV"
2021-12-02 09:34:32,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:34:20,"Md 2.63000011 earthquake (automatic) occured at 2021-12-02T09:29:20 UTC, 22 km SSE of Waimea, Hawaii https://t.co/x7egO1Pl17"
2021-12-02 09:34:17,"@_Ham17 a sweetheart ❤️🙏 #AlperenDuymaz 
he also raised awareness for helping Albanian people when a major earthqua… https://t.co/QekA7w3dyk"
2021-12-02 09:34:04,"A M2.63000011 earthquake has been reported by the USGS for 22 km SSE of Waimea, Hawaii. Link: https://t.co/lUzVukvgtM"
2021-12-02 09:34:03,"2.6 magnitude #earthquake. 23 km from #Waimea, HI, United States https://t.co/N4cwLS7rGD"
2021-12-02 09:33:58,"USGS reports a M2.63 earthquake, 22 km SSE of Waimea, Hawaii on 12/2/21 @ 9:29:20 UTC https://t.co/lKB52EKUpS #earthquake"
2021-12-02 09:33:41,"@ThisPlaceAgain @smithnya No matriarchy in history ever survived.
There's a reason for that.

https://t.co/PSSvO53iGb"
2021-12-02 09:33:31,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:33:30,"2 X Sp. Def, 2 X Spe, and 2 Swords Dances was all I needed. Milotic actually tanked an Earthquake and hit back with… https://t.co/v4su7QNEHd"
2021-12-02 09:33:21,"USGS reports: M2,6 Earthquake 22 km SSE of Waimea, Hawaii,
Depth 14,0 Km @ 2021-12-01 22:29:20 HST.
More info:… https://t.co/LYxBnNOs7D"
2021-12-02 09:33:19,"Md 2.63000011 earthquake (automatic) occured at 2021-12-02T09:29:20 UTC, 22 km SSE of Waimea, Hawaii https://t.co/x7egO1xJCx"
2021-12-02 09:33:18,"@ThisPlaceAgain @smithnya Don't worry, The SQUAD and their flotilla of stooges already buried that myth good and pr… https://t.co/JncS4CrR09"
2021-12-02 09:33:08,#Earthquake (#sismo) M2.6 strikes 23 km S of #Waimea (#Hawaii) 4 min ago. More info: https://t.co/AYP4EUuwJu
2021-12-02 09:33:01,"RT @archeohistories: Man, woman and infant, victims of an earthquake in 365 CE at Kourion, Cyprus.

“The most amazing discovery at Kourion…"
2021-12-02 09:33:00,"#Earthquake of magnitude 2.63 at 22 km SSE of Waimea, #Hawaii. Retweet if you felt it."
2021-12-02 09:32:37,are we getting teasers for earthquake tonight.... https://t.co/B4SpOI71ad
2021-12-02 09:32:25,@earthquake_co @smithnya Go away
2021-12-02 09:32:09,"An earthquake of magnitude 3.4 on Richter scale struck 39 km NW of Imphal, #Manipur at 2:43 PM on Wednesday afterno… https://t.co/coovR6KeXX"
2021-12-02 09:31:55,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:31:04,RT @efadi_LP: [09:12h] Earthquake series continues in upper chamber but less activity with 20 quakes so far. Max 4.2 in 11km depth polyeste…
